time,open,high,low,close,tick_volume,spread,rsi,ovo,cvc,hvh,lvl,ATRr_14,cd_atr,rsi_cat,rsi_diff,body_size,range_size,body_vs_atr,range_vs_atr,candle_color,exec
9/30/2025 6:45,148.585,148.586,148.503,148.507,679,20,40.4680464,-1,-1,-1,-1,0.078233159,-1,2,-1,0.078,0.083,1,1.07,-1,HOLD
9/30/2025 7:00,148.506,148.538,148.496,148.517,504,20,41.42792867,-1,1,-1,-1,0.075645077,0.13,2,1,0.011,0.042,0.14,0.54,1,HOLD
9/30/2025 7:15,148.517,148.548,148.408,148.536,712,20,43.29861007,1,1,1,-1,0.080241857,0.25,2,1,0.019,0.14,0.25,1.85,1,HOLD
9/30/2025 7:30,148.54,148.582,148.506,148.527,1167,20,42.60448433,1,-1,1,1,0.079938867,-0.11,2,-1,0.013,0.076,0.16,0.95,-1,HOLD
9/30/2025 7:45,148.526,148.533,148.376,148.393,1129,20,33.89253692,-1,-1,-1,-1,0.085443234,-1.68,2,-1,0.133,0.157,1.66,1.96,-1,HOLD
9/30/2025 8:00,148.393,148.433,148.329,148.377,1150,20,33.02419252,-1,-1,-1,-1,0.086768717,-0.19,2,-1,0.016,0.104,0.19,1.22,-1,HOLD
9/30/2025 8:15,148.379,148.383,148.248,148.272,1103,20,27.96129428,-1,-1,-1,-1,0.090213809,-1.21,1,-1,0.107,0.135,1.23,1.56,-1,HOLD
9/30/2025 8:30,148.27,148.326,148.232,148.244,994,20,26.78215287,-1,-1,-1,-1,0.090484251,-0.31,1,-1,0.026,0.094,0.29,1.04,-1,HOLD
9/30/2025 8:45,148.236,148.287,148.215,148.276,1055,20,30.39481102,-1,1,-1,-1,0.089163947,0.35,2,1,0.04,0.072,0.44,0.8,1,HOLD
9/30/2025 9:00,148.274,148.341,148.22,148.244,961,20,28.86122092,1,-1,1,1,0.091437951,-0.36,1,-1,0.03,0.121,0.34,1.36,-1,HOLD
9/30/2025 9:15,148.244,148.258,148.179,148.182,925,20,26.11219048,-1,-1,-1,-1,0.090549526,-0.68,1,-1,0.062,0.079,0.68,0.86,-1,HOLD
9/30/2025 9:30,148.179,148.183,148.083,148.099,902,20,22.95939132,-1,-1,-1,-1,0.09122456,-0.92,1,-1,0.08,0.1,0.88,1.1,-1,HOLD
9/30/2025 9:45,148.106,148.107,148.041,148.062,1086,20,21.70147824,-1,-1,-1,-1,0.089422806,-0.41,1,-1,0.044,0.066,0.48,0.72,-1,HOLD
9/30/2025 10:00,148.064,148.096,148.03,148.049,1435,20,21.26072586,-1,-1,-1,-1,0.087749748,-0.15,1,-1,0.015,0.066,0.17,0.74,-1,HOLD
9/30/2025 10:15,148.049,148.062,148.002,148.028,980,20,20.53518062,-1,-1,-1,-1,0.085767623,-0.24,1,-1,0.021,0.06,0.24,0.68,-1,HOLD
9/30/2025 10:30,148.033,148.169,147.979,147.992,1703,20,19.31810168,-1,-1,1,-1,0.093212793,-0.42,0,-1,0.041,0.19,0.48,2.22,-1,HOLD
9/30/2025 10:45,147.991,148.095,147.93,148.04,1436,20,25.64584539,-1,1,-1,-1,0.098340451,0.51,1,1,0.049,0.165,0.53,1.77,1,HOLD
9/30/2025 11:00,148.054,148.083,147.877,147.878,1645,20,19.95697595,1,-1,-1,-1,0.106030418,-1.65,0,-1,0.176,0.206,1.79,2.09,-1,HOLD
9/30/2025 11:15,147.881,147.941,147.841,147.919,963,20,24.52041224,-1,1,-1,-1,0.105599674,0.39,1,1,0.038,0.1,0.36,0.94,1,HOLD
9/30/2025 11:30,147.919,147.937,147.832,147.873,1424,20,22.94016957,1,-1,-1,-1,0.10555684,-0.44,1,-1,0.046,0.105,0.44,0.99,-1,HOLD
9/30/2025 11:45,147.871,147.886,147.828,147.845,1293,20,22.01033116,-1,-1,-1,-1,0.102159923,-0.27,1,-1,0.026,0.058,0.25,0.55,-1,HOLD
9/30/2025 12:00,147.843,147.895,147.82,147.873,1336,20,25.2722809,-1,1,1,-1,0.100219929,0.27,1,1,0.03,0.075,0.29,0.73,1,HOLD
9/30/2025 12:15,147.873,147.917,147.839,147.874,918,20,25.39230004,1,1,1,1,0.098632791,0.01,1,1,0.001,0.078,0.01,0.78,1,TP
9/30/2025 12:30,147.874,147.952,147.859,147.91,959,20,29.76556739,1,1,1,1,0.098230449,0.36,1,1,0.036,0.093,0.36,0.94,1,BUY
9/30/2025 12:45,147.911,147.974,147.893,147.96,870,20,35.42699024,1,1,1,1,0.096999702,0.51,2,1,0.049,0.081,0.5,0.82,1,HOLD
9/30/2025 13:00,147.954,147.986,147.89,147.972,868,20,36.74484445,1,1,1,-1,0.096928295,0.12,2,1,0.018,0.096,0.19,0.99,1,HOLD
9/30/2025 13:15,147.972,147.984,147.924,147.927,831,20,33.94693974,1,-1,-1,1,0.09429056,-0.46,2,-1,0.045,0.06,0.46,0.62,-1,HOLD
9/30/2025 13:30,147.925,147.99,147.923,147.975,435,20,39.25977454,-1,1,1,-1,0.092341234,0.51,2,1,0.05,0.067,0.53,0.71,1,HOLD
9/30/2025 13:45,147.974,148.026,147.969,148.015,616,20,43.34902925,1,1,1,1,0.08981686,0.43,2,1,0.041,0.057,0.44,0.62,1,HOLD
9/30/2025 14:00,148.014,148.085,148.011,148.064,623,20,47.97008934,1,1,1,1,0.088687084,0.55,2,1,0.05,0.074,0.56,0.82,1,HOLD
9/30/2025 14:15,148.063,148.068,148.007,148.029,507,20,45.1378388,1,-1,-1,-1,0.086709436,-0.39,2,-1,0.034,0.061,0.38,0.69,-1,HOLD
9/30/2025 14:30,148.028,148.031,147.988,147.99,588,20,42.15139505,-1,-1,-1,-1,0.083587333,-0.45,2,-1,0.038,0.043,0.44,0.5,-1,TP
9/30/2025 14:45,147.991,148.058,147.956,147.959,717,20,39.89205423,-1,-1,1,-1,0.084902523,-0.37,2,-1,0.032,0.102,0.38,1.22,-1,SELL
9/30/2025 15:00,147.958,147.997,147.9,147.983,1154,20,42.46333053,-1,1,-1,-1,0.085766629,0.28,2,1,0.025,0.097,0.29,1.14,1,HOLD
9/30/2025 15:15,147.983,148.003,147.943,147.982,1281,20,42.38197791,1,-1,1,1,0.083926155,-0.01,2,-1,0.001,0.06,0.01,0.7,-1,HOLD
9/30/2025 15:30,147.983,148.017,147.949,147.956,1351,20,40.22421805,0,-1,1,1,0.082788573,-0.31,2,-1,0.027,0.068,0.32,0.81,-1,HOLD
9/30/2025 15:45,147.956,147.959,147.886,147.947,1050,20,39.47501753,-1,-1,-1,-1,0.082089389,-0.11,2,-1,0.009,0.073,0.11,0.88,-1,HOLD
9/30/2025 16:00,147.945,148.027,147.922,147.966,1396,20,41.93385176,-1,1,1,1,0.083725861,0.23,2,1,0.021,0.105,0.26,1.28,1,HOLD
9/30/2025 16:15,147.965,148.051,147.963,147.987,962,20,44.61215309,1,1,1,1,0.084031157,0.25,2,1,0.022,0.088,0.26,1.05,1,HOLD
9/30/2025 16:30,147.987,147.991,147.903,147.911,1114,20,37.81430411,1,-1,-1,-1,0.084314646,-0.9,2,-1,0.076,0.088,0.9,1.05,-1,HOLD
9/30/2025 16:45,147.913,147.914,147.799,147.874,1696,20,35.01681869,-1,-1,-1,-1,0.086506457,-0.44,2,-1,0.039,0.115,0.46,1.36,-1,HOLD
9/30/2025 17:00,147.874,147.991,147.707,147.721,2860,20,26.33937846,-1,-1,1,-1,0.100613138,-1.77,1,-1,0.153,0.284,1.77,3.28,-1,HOLD
9/30/2025 17:15,147.721,147.903,147.721,147.803,2327,20,35.55660869,-1,1,-1,1,0.106426486,0.82,2,1,0.082,0.182,0.82,1.81,1,HOLD
9/30/2025 17:30,147.802,147.842,147.737,147.807,2355,20,35.97746009,1,1,-1,1,0.106324594,0.04,2,1,0.005,0.105,0.05,0.99,1,HOLD
9/30/2025 17:45,147.807,147.837,147.643,147.677,2669,20,29.28402314,1,-1,-1,-1,0.112587123,-1.22,1,-1,0.13,0.194,1.22,1.82,-1,TP
9/30/2025 18:00,147.677,147.893,147.65,147.886,2005,20,46.51285135,-1,1,1,1,0.121902328,1.86,2,1,0.209,0.243,1.86,2.16,1,WAIT
9/30/2025 18:15,147.886,147.982,147.856,147.978,2036,20,52.05076412,1,1,1,1,0.122195019,0.75,2,1,0.092,0.126,0.75,1.03,1,BUY
9/30/2025 18:30,147.975,148.006,147.934,147.982,1621,20,52.28209568,1,1,1,1,0.118609661,0.03,2,1,0.007,0.072,0.06,0.59,1,HOLD
9/30/2025 18:45,147.981,148.008,147.944,147.956,1140,20,50.57412808,1,-1,1,1,0.114708971,-0.22,2,-1,0.025,0.064,0.21,0.54,-1,TP
9/30/2025 19:00,147.956,147.956,147.856,147.9,1110,20,47.01180787,-1,-1,-1,-1,0.11365833,-0.49,2,-1,0.056,0.1,0.49,0.87,-1,HOLD
9/30/2025 19:15,147.9,147.914,147.859,147.863,827,20,44.76807401,-1,-1,-1,1,0.109468449,-0.33,2,-1,0.037,0.055,0.33,0.48,-1,SELL
9/30/2025 19:30,147.864,147.868,147.743,147.746,850,20,38.50918144,-1,-1,-1,-1,0.110577846,-1.07,2,-1,0.118,0.125,1.08,1.14,-1,HOLD
9/30/2025 19:45,147.744,147.777,147.694,147.731,949,20,37.77992502,-1,-1,-1,-1,0.108608,-0.14,2,-1,0.013,0.083,0.12,0.75,-1,HOLD
9/30/2025 20:00,147.73,147.74,147.703,147.727,863,20,37.57557484,-1,-1,-1,1,0.103493142,-0.04,2,-1,0.003,0.037,0.03,0.34,-1,HOLD
9/30/2025 20:15,147.723,147.724,147.641,147.712,776,20,36.77232442,-1,-1,-1,-1,0.102243632,-0.14,2,-1,0.011,0.083,0.11,0.8,-1,HOLD
9/30/2025 20:30,147.711,147.773,147.694,147.766,950,20,41.61138118,-1,1,1,1,0.100583373,0.53,2,1,0.055,0.079,0.54,0.77,1,TP
9/30/2025 20:45,147.766,147.837,147.756,147.771,1043,20,42.0536037,1,1,1,1,0.09918456,0.05,2,1,0.005,0.081,0.05,0.81,1,BUY
9/30/2025 21:00,147.772,147.83,147.759,147.78,801,20,42.89203319,1,1,-1,1,0.097171378,0.09,2,1,0.008,0.071,0.08,0.72,1,HOLD
9/30/2025 21:15,147.78,147.843,147.779,147.815,876,20,46.15487997,1,1,1,1,0.094801993,0.36,2,1,0.035,0.064,0.36,0.66,1,HOLD
9/30/2025 21:30,147.815,147.873,147.801,147.837,832,20,48.15983963,1,1,1,1,0.09317328,0.23,2,1,0.022,0.072,0.23,0.76,1,HOLD
9/30/2025 21:45,147.837,147.863,147.794,147.862,453,20,50.41914687,1,1,-1,-1,0.091446617,0.27,2,1,0.025,0.069,0.27,0.74,1,HOLD
9/30/2025 22:00,147.862,147.914,147.829,147.864,1058,20,50.60461531,1,1,1,1,0.090986144,0.02,2,1,0.002,0.085,0.02,0.93,1,HOLD
9/30/2025 22:15,147.864,147.865,147.817,147.844,802,20,48.64496498,1,-1,-1,-1,0.087915705,-0.22,2,-1,0.02,0.048,0.22,0.53,-1,HOLD
9/30/2025 22:30,147.846,147.864,147.831,147.862,589,20,50.50275521,-1,1,-1,1,0.083993155,0.2,2,1,0.016,0.033,0.18,0.38,1,HOLD
9/30/2025 22:45,147.862,147.882,147.848,147.854,801,20,49.64319649,1,-1,1,1,0.080422215,-0.1,2,-1,0.008,0.034,0.1,0.4,-1,HOLD
9/30/2025 23:00,147.853,147.969,147.852,147.948,670,20,58.56665185,-1,1,1,1,0.083034914,1.17,2,1,0.095,0.117,1.18,1.45,1,HOLD
9/30/2025 23:15,147.947,147.956,147.899,147.904,301,20,53.76405204,1,-1,-1,1,0.081175277,-0.53,2,-1,0.043,0.057,0.52,0.69,-1,HOLD
9/30/2025 23:30,147.907,147.932,147.901,147.929,190,20,55.97315318,-1,1,-1,1,0.077591329,0.31,2,1,0.022,0.031,0.27,0.38,1,TP
9/30/2025 23:45,147.929,147.948,147.91,147.916,1022,21,54.51455282,1,-1,1,1,0.074763377,-0.17,2,-1,0.013,0.038,0.17,0.49,-1,WAIT
10/1/2025 0:00,147.747,147.79,147.728,147.752,65,188,40.26092366,-1,-1,-1,-1,0.082851707,-2.19,2,-1,0.005,0.062,0.07,0.83,1,WAIT
10/1/2025 0:15,147.751,147.773,147.748,147.761,64,178,41.16998936,1,1,-1,1,0.078719442,0.11,2,1,0.01,0.025,0.12,0.3,1,WAIT
10/1/2025 0:30,147.771,147.837,147.763,147.831,159,81,47.82079752,1,1,1,1,0.078525197,0.89,2,1,0.06,0.074,0.76,0.94,1,WAIT
10/1/2025 0:45,147.831,147.838,147.828,147.828,66,73,47.57257564,1,-1,1,1,0.07363054,-0.04,2,-1,0.003,0.01,0.04,0.13,-1,BUY
10/1/2025 1:00,147.827,147.885,147.806,147.867,298,20,51.12433823,-1,1,1,-1,0.074014073,0.53,2,1,0.04,0.079,0.54,1.07,1,HOLD
10/1/2025 1:15,147.866,147.895,147.861,147.895,419,25,53.55701091,1,1,1,1,0.071155924,0.38,2,1,0.029,0.034,0.39,0.46,1,HOLD
10/1/2025 1:30,147.897,147.913,147.886,147.897,321,24,53.73414749,1,1,1,1,0.06800193,0.03,2,1,0,0.027,0,0.38,0,HOLD
10/1/2025 1:45,147.902,147.912,147.884,147.897,277,22,53.73414749,1,0,-1,-1,0.065144649,0,2,1,0.005,0.028,0.07,0.41,-1,HOLD
10/1/2025 2:00,147.895,147.923,147.802,147.834,534,20,47.16262538,-1,-1,1,-1,0.069134317,-0.97,2,-1,0.061,0.121,0.94,1.86,-1,HOLD
10/1/2025 2:15,147.834,147.892,147.816,147.891,387,20,52.78841145,-1,1,-1,1,0.069624723,0.82,2,1,0.057,0.076,0.82,1.1,1,HOLD
10/1/2025 2:30,147.891,147.924,147.872,147.909,334,20,54.43818865,1,1,1,1,0.068365814,0.26,2,1,0.018,0.052,0.26,0.75,1,HOLD
10/1/2025 2:45,147.909,148.018,147.899,148.016,662,20,62.76727654,1,1,1,1,0.071982542,1.57,2,1,0.107,0.119,1.57,1.74,1,HOLD
10/1/2025 3:00,148.017,148.143,148.016,148.064,1474,20,65.78867818,1,1,1,1,0.07591236,0.67,2,1,0.047,0.127,0.65,1.76,1,HOLD
10/1/2025 3:15,148.065,148.084,148.016,148.054,1148,20,64.61231239,1,-1,-1,0,0.075347192,-0.13,2,-1,0.011,0.068,0.14,0.9,-1,HOLD
10/1/2025 3:30,148.054,148.187,148.054,148.177,1167,20,71.388957,-1,1,1,1,0.079465249,1.63,3,1,0.123,0.133,1.63,1.77,1,HOLD
10/1/2025 3:45,148.176,148.215,148.085,148.098,1252,20,63.03909737,1,-1,1,1,0.083074874,-0.99,2,-1,0.078,0.13,0.98,1.64,-1,HOLD
10/1/2025 4:00,148.097,148.157,148.052,148.083,899,20,61.56664095,-1,-1,-1,-1,0.084640955,-0.18,2,-1,0.014,0.105,0.17,1.26,-1,TP
10/1/2025 4:15,148.082,148.088,147.992,148.023,1230,20,55.93822932,-1,-1,-1,-1,0.085452315,-0.71,2,-1,0.059,0.096,0.7,1.13,-1,SELL
10/1/2025 4:30,148.023,148.034,147.947,147.952,1225,20,50.10133931,-1,-1,-1,-1,0.085562864,-0.83,2,-1,0.071,0.087,0.83,1.02,-1,HOLD
10/1/2025 4:45,147.953,147.991,147.931,147.943,1381,20,49.39770275,-1,-1,-1,-1,0.083736945,-0.11,2,-1,0.01,0.06,0.12,0.7,-1,HOLD
10/1/2025 5:00,147.935,147.964,147.894,147.945,891,20,49.56720843,-1,1,-1,-1,0.082755735,0.02,2,1,0.01,0.07,0.12,0.84,1,HOLD
10/1/2025 5:15,147.945,147.949,147.875,147.944,733,20,49.47796412,1,-1,-1,-1,0.082130325,-0.01,2,-1,0.001,0.074,0.01,0.89,-1,HOLD
10/1/2025 5:30,147.944,148,147.939,147.992,748,20,53.77970895,-1,1,1,1,0.080621016,0.58,2,1,0.048,0.061,0.58,0.74,1,TP
10/1/2025 5:45,147.991,147.998,147.899,147.903,591,20,45.96481988,1,-1,-1,-1,0.081933801,-1.1,2,-1,0.088,0.099,1.09,1.23,-1,WAIT
10/1/2025 6:00,147.904,147.917,147.858,147.891,604,20,45.01500794,-1,-1,-1,-1,0.080295672,-0.15,2,-1,0.013,0.059,0.16,0.72,-1,WAIT
10/1/2025 6:15,147.889,147.951,147.878,147.934,442,20,49.07577764,-1,1,1,1,0.079774553,0.54,2,1,0.045,0.073,0.56,0.91,1,WAIT
10/1/2025 6:30,147.934,147.989,147.934,147.95,526,21,50.53950066,1,1,1,1,0.078004942,0.2,2,1,0.016,0.055,0.2,0.69,1,WAIT
10/1/2025 6:45,147.95,147.954,147.891,147.916,508,20,47.42030609,1,-1,-1,-1,0.07693316,-0.44,2,-1,0.034,0.063,0.44,0.81,-1,WAIT
10/1/2025 7:00,147.914,147.947,147.907,147.944,652,20,50.14896646,-1,1,-1,1,0.074295077,0.36,2,1,0.03,0.04,0.39,0.52,1,WAIT
10/1/2025 7:15,147.945,147.945,147.847,147.868,741,20,43.54361203,1,-1,-1,-1,0.075988286,-1.02,2,-1,0.077,0.098,1.04,1.32,-1,WAIT
10/1/2025 7:30,147.868,147.868,147.739,147.741,880,20,35.20003863,-1,-1,-1,-1,0.079774837,-1.67,2,-1,0.127,0.129,1.67,1.7,-1,SELL
10/1/2025 7:45,147.741,147.743,147.542,147.543,952,20,26.63205735,-1,-1,-1,-1,0.088433777,-2.48,1,-1,0.198,0.201,2.48,2.52,-1,HOLD
10/1/2025 8:00,147.543,147.633,147.45,147.589,1678,20,30.84363536,-1,1,-1,-1,0.095188508,0.52,2,1,0.046,0.183,0.52,2.07,1,HOLD
10/1/2025 8:15,147.589,147.589,147.46,147.485,1255,20,27.06139687,1,-1,-1,1,0.097603614,-1.09,1,-1,0.104,0.129,1.09,1.36,-1,HOLD
10/1/2025 8:30,147.486,147.549,147.473,147.528,809,20,30.83774723,-1,1,-1,1,0.096060499,0.44,2,1,0.042,0.076,0.43,0.78,1,HOLD
10/1/2025 8:45,147.528,147.569,147.489,147.516,869,20,30.36526081,1,-1,1,1,0.09491332,-0.12,2,-1,0.012,0.08,0.12,0.83,-1,HOLD
10/1/2025 9:00,147.517,147.517,147.331,147.359,1737,20,24.97392303,-1,-1,-1,-1,0.101419512,-1.65,1,-1,0.158,0.186,1.66,1.96,-1,HOLD
10/1/2025 9:15,147.359,147.414,147.318,147.331,1293,20,24.15037952,-1,-1,-1,-1,0.101032404,-0.28,1,-1,0.028,0.096,0.28,0.95,-1,HOLD
10/1/2025 9:30,147.331,147.354,147.182,147.182,1437,20,20.3118701,-1,-1,-1,-1,0.106101518,-1.47,1,-1,0.149,0.172,1.47,1.7,-1,HOLD
10/1/2025 9:45,147.183,147.263,147.156,147.219,1808,20,23.56090464,-1,1,-1,-1,0.106165695,0.35,1,1,0.036,0.107,0.34,1.01,1,HOLD
10/1/2025 10:00,147.219,147.22,147.008,147.052,1808,20,19.66390855,1,-1,-1,-1,0.113725288,-1.57,0,-1,0.167,0.212,1.57,2,-1,HOLD
10/1/2025 10:15,147.052,147.203,147.023,147.177,1568,20,29.11478133,-1,1,-1,1,0.118459196,1.1,1,1,0.125,0.18,1.1,1.58,1,HOLD
10/1/2025 10:30,147.178,147.311,147.128,147.189,1872,20,29.96655193,1,1,1,1,0.123069254,0.1,1,1,0.011,0.183,0.09,1.54,1,HOLD
10/1/2025 10:45,147.188,147.2,147.088,147.114,1790,20,27.72426253,1,-1,-1,-1,0.122278593,-0.61,1,-1,0.074,0.112,0.6,0.91,-1,TP
10/1/2025 11:00,147.111,147.115,147.041,147.059,1791,20,26.1773469,-1,-1,-1,-1,0.118830122,-0.45,1,-1,0.052,0.074,0.43,0.61,-1,WAIT
10/1/2025 11:15,147.059,147.064,146.983,147.031,1354,20,25.40033773,-1,-1,-1,-1,0.11612797,-0.24,1,-1,0.028,0.081,0.24,0.68,-1,WAIT
10/1/2025 11:30,147.032,147.085,146.891,147.066,1201,20,28.26660443,-1,1,1,-1,0.121690258,0.3,1,1,0.034,0.194,0.29,1.67,1,WAIT
10/1/2025 11:45,147.065,147.141,147.028,147.14,1436,20,34.03727992,1,1,1,1,0.121069525,0.61,2,1,0.075,0.113,0.62,0.93,1,WAIT
10/1/2025 12:00,147.139,147.151,147.085,147.092,960,20,32.2263147,1,-1,1,1,0.117135988,-0.4,2,-1,0.047,0.066,0.39,0.55,-1,WAIT
10/1/2025 12:15,147.093,147.166,147.071,147.128,1256,20,35.01878792,-1,1,1,-1,0.115554846,0.31,2,1,0.035,0.095,0.3,0.81,1,WAIT
10/1/2025 12:30,147.129,147.161,147.058,147.094,1218,20,33.61027424,1,-1,-1,-1,0.114658071,-0.29,2,-1,0.035,0.103,0.3,0.89,-1,WAIT
10/1/2025 12:45,147.101,147.216,147.071,147.198,1325,20,41.37746009,-1,1,1,1,0.116825352,0.91,2,1,0.097,0.145,0.85,1.26,1,WAIT
10/1/2025 13:00,147.198,147.235,147.112,147.114,1313,20,37.55565293,1,-1,1,1,0.117266398,-0.72,2,-1,0.084,0.123,0.72,1.05,-1,WAIT
10/1/2025 13:15,147.118,147.232,147.117,147.221,1154,20,44.57791418,-1,1,-1,1,0.117318798,0.91,2,1,0.103,0.115,0.88,0.98,1,WAIT
10/1/2025 13:30,147.227,147.255,147.05,147.081,1310,20,38.48040541,1,-1,1,-1,0.123581741,-1.19,2,-1,0.146,0.205,1.24,1.75,-1,WAIT
10/1/2025 13:45,147.08,147.13,147.052,147.066,1123,20,37.88251796,-1,-1,-1,1,0.120325903,-0.12,2,-1,0.014,0.078,0.11,0.63,-1,SELL
10/1/2025 14:00,147.066,147.097,147.04,147.075,873,20,38.49995287,-1,1,-1,-1,0.115802624,0.07,2,1,0.009,0.057,0.07,0.47,1,HOLD
10/1/2025 14:15,147.074,147.078,147.012,147.034,1002,20,36.70981861,1,-1,-1,-1,0.112245294,-0.35,2,-1,0.04,0.066,0.35,0.57,-1,HOLD
10/1/2025 14:30,147.035,147.093,147.01,147.016,956,20,35.92016422,-1,-1,1,-1,0.110156344,-0.16,2,-1,0.019,0.083,0.17,0.74,-1,HOLD
10/1/2025 14:45,147.017,147.045,146.984,146.993,1054,20,34.88748719,-1,-1,-1,-1,0.106645177,-0.21,2,-1,0.024,0.061,0.22,0.55,-1,HOLD
10/1/2025 15:00,146.983,147.107,146.968,147.085,1520,20,42.06261686,-1,1,1,-1,0.108956235,0.86,2,1,0.102,0.139,0.96,1.3,1,HOLD
10/1/2025 15:15,147.085,147.102,146.579,146.89,4527,20,33.60884765,1,-1,-1,-1,0.13853079,-1.79,2,-1,0.195,0.523,1.79,4.8,-1,HOLD
10/1/2025 15:30,146.89,146.904,146.693,146.749,3693,20,29.06074708,-1,-1,-1,1,0.143707162,-1.02,1,-1,0.141,0.211,1.02,1.52,-1,HOLD
10/1/2025 15:45,146.748,146.902,146.727,146.788,3073,20,31.80946828,-1,1,-1,1,0.145942365,0.27,2,1,0.04,0.175,0.28,1.22,1,HOLD
10/1/2025 16:00,146.783,146.816,146.694,146.803,2345,20,32.88658985,1,1,-1,-1,0.144232196,0.1,2,1,0.02,0.122,0.14,0.84,1,HOLD
10/1/2025 16:15,146.802,146.863,146.688,146.698,2090,20,29.3872774,1,-1,1,-1,0.146429896,-0.73,1,-1,0.104,0.175,0.72,1.21,-1,HOLD
10/1/2025 16:30,146.698,146.754,146.616,146.643,2532,20,27.72322968,-1,-1,-1,-1,0.145827761,-0.38,1,-1,0.055,0.138,0.38,0.94,-1,HOLD
10/1/2025 16:45,146.643,146.735,146.61,146.693,1949,20,31.51956804,-1,1,-1,-1,0.144340064,0.34,2,1,0.05,0.125,0.34,0.86,1,HOLD
10/1/2025 17:00,146.688,147.004,146.678,146.984,3005,20,48.48037576,1,1,1,1,0.157315773,2.02,2,1,0.296,0.326,2.05,2.26,1,TP
10/1/2025 17:15,146.985,147.037,146.879,146.89,2351,20,44.63470372,1,-1,1,1,0.157364647,-0.6,2,-1,0.095,0.158,0.6,1,-1,WAIT
10/1/2025 17:30,146.888,146.903,146.749,146.751,1780,20,39.62873527,-1,-1,-1,-1,0.157124315,-0.88,2,-1,0.137,0.154,0.87,0.98,-1,WAIT
10/1/2025 17:45,146.751,147.026,146.705,146.85,4375,20,44.41075441,-1,1,1,-1,0.168829721,0.63,2,1,0.099,0.321,0.63,2.04,1,WAIT
10/1/2025 18:00,146.853,147.071,146.832,147.062,2374,20,52.99681039,1,1,1,1,0.173841884,1.26,2,1,0.209,0.239,1.24,1.42,1,BUY
10/1/2025 18:15,147.064,147.2,147.057,147.166,2630,20,56.54287081,1,1,1,1,0.171638892,0.6,2,1,0.102,0.143,0.59,0.82,1,HOLD
10/1/2025 18:30,147.165,147.178,147.092,147.121,1832,20,54.62263184,1,-1,-1,1,0.165521828,-0.26,2,-1,0.044,0.086,0.26,0.5,-1,HOLD
10/1/2025 18:45,147.118,147.145,147.072,147.139,1459,20,55.27689734,-1,1,-1,-1,0.158913126,0.11,2,1,0.021,0.073,0.13,0.44,1,HOLD
10/1/2025 19:00,147.14,147.213,147.082,147.153,1563,20,55.81056804,1,1,1,1,0.156919331,0.09,2,1,0.013,0.131,0.08,0.82,1,HOLD
10/1/2025 19:15,147.152,147.21,147.141,147.159,1199,20,56.05260543,1,1,-1,1,0.150639379,0.04,2,1,0.007,0.069,0.04,0.44,1,HOLD
10/1/2025 19:30,147.158,147.242,147.153,147.221,958,20,58.57740258,1,1,1,1,0.146236566,0.41,2,1,0.063,0.089,0.42,0.59,1,HOLD
10/1/2025 19:45,147.219,147.231,147.138,147.15,896,20,54.70174098,1,-1,-1,-1,0.142433955,-0.49,2,-1,0.069,0.093,0.47,0.64,-1,HOLD
10/1/2025 20:00,147.15,147.18,147.12,147.123,740,20,53.25864262,-1,-1,-1,-1,0.136545815,-0.19,2,-1,0.027,0.06,0.19,0.42,-1,TP
10/1/2025 20:15,147.122,147.143,147.1,147.143,564,20,54.22203277,-1,1,-1,-1,0.129863971,0.15,2,1,0.021,0.043,0.15,0.31,1,WAIT
10/1/2025 20:30,147.143,147.156,147.113,147.142,521,20,54.16192237,1,-1,1,1,0.123659402,-0.01,2,-1,0.001,0.043,0.01,0.33,-1,WAIT
10/1/2025 20:45,147.141,147.166,147.109,147.157,647,20,54.9683541,-1,1,1,-1,0.118898016,0.12,2,1,0.016,0.057,0.13,0.46,1,WAIT
10/1/2025 21:00,147.155,147.219,147.084,147.086,1455,20,50.44451705,1,-1,1,-1,0.120048158,-0.6,2,-1,0.069,0.135,0.58,1.14,-1,WAIT
10/1/2025 21:15,147.086,147.096,147.029,147.031,1015,20,47.20366668,-1,-1,-1,-1,0.116259003,-0.46,2,-1,0.055,0.067,0.46,0.56,-1,WAIT
10/1/2025 21:30,147.031,147.077,147.011,147.069,876,20,49.61232354,-1,1,-1,-1,0.112669075,0.33,2,1,0.038,0.066,0.33,0.57,1,WAIT
10/1/2025 21:45,147.068,147.08,147.045,147.079,908,20,50.25548126,1,1,1,1,0.107121284,0.09,2,1,0.011,0.035,0.1,0.31,1,WAIT
10/1/2025 22:00,147.08,147.084,147.043,147.077,676,20,50.11769721,1,-1,1,-1,0.102398335,-0.02,2,-1,0.003,0.041,0.03,0.38,-1,WAIT
10/1/2025 22:15,147.076,147.149,147.069,147.124,673,20,53.35423217,-1,1,1,1,0.100798454,0.46,2,1,0.048,0.08,0.47,0.78,1,WAIT
10/1/2025 22:30,147.125,147.136,147.093,147.113,829,20,52.49573798,1,-1,-1,1,0.096669993,-0.11,2,-1,0.012,0.043,0.12,0.43,-1,WAIT
10/1/2025 22:45,147.113,147.12,147.068,147.086,941,20,50.35403836,-1,-1,-1,-1,0.093479279,-0.28,2,-1,0.027,0.052,0.28,0.54,-1,WAIT
